0,1018261
1,1009994
2,1000709
3,1019956
4,1009959
5,1004950
6,1019938
7,1021607
8,1018965
9,1009004
10,1019473
11,1010487
12,1019695
13,1021442
14,1019676
14,1019351
15,1019847
16,1008961
17,1019203
18,1012233
19,1005258
20,1008054
21,1008612
22,1018304
23,1004070
24,1021689
24,1019371
24,1021578
25,1000519
26,1019113
27,1021464
28,1021597
29,1019831
30,1019832
31,1012389
32,1020150
33,1021309
34,1011171
35,1003563
36,1019438
37,1012157
38,1005944
39,1019647
40,1020084
8,1003516
41,1020060
42,1019484
42,1019096
43,1018934
44,1019350
45,1000431
46,1021359
46,1021733
46,1021732
47,1019662
48,1019904
49,1019222
50,1019495
51,1020068
52,1009810
53,1021627
54,1001245
55,1002984
56,1005086
56,1018033
56,1018032
57,1021450
58,1018330
59,1021225
60,1019789
61,1021329
61,1000559
62,1021534
63,1019396
64,1019126
65,1021528
65,1021530
66,1021529
67,1019044
68,1019076
69,1021338
70,1021521
71,1012081
72,1021582
73,1001604
74,1020029
75,1003335
76,1019871
77,1000436
78,1021540
79,1021265
80,1021443
81,1019617
82,1019874
83,1020102
84,1018735
85,1019875
86,1020097
87,1021630
88,1019853
89,1019400
90,1010607
91,1011902
92,1021363
93,1008140
94,1002064
95,1011363
96,1001316
97,1001533
98,1018644
99,1021403
100,1005183
101,1019005
102,1021628
103,1019168
103,1019169
104,1019967
105,1021322
106,1010406
107,1012494
108,1020196
109,1019765
110,1005949
111,1019338
111,1019339
112,1019591
113,1021508
114,1011037
115,1012163
116,1011829
117,1018396
118,1018563
119,1019932
120,1020098
121,1019372
121,1019440
122,1018092
123,1018313
123,1018316
124,1020101
125,1006833
126,1019318
127,1019693
128,1018394
129,1001526
130,1019165
131,1020096
52,1020099
132,1019205
133,1021248
134,1018227
135,1002407
136,1011075
137,1020113
138,1018556
139,1019146
140,1018756
141,1005483
48,1019905
142,1019257
143,1019984
144,1019794
145,1019527
146,1021210
147,1021736
20,1018891
148,1021515
149,1021262
48,1019906
150,1019727
151,1017968
152,1008607
153,1021311
154,1019218
155,1008953
156,1000843
157,1019492
157,1021524
124,1019965
158,1021728
159,1002567
160,1001362
161,1021238
162,1021614
163,1020089
164,1004927
165,1019922
166,1019978
167,1018263
168,1019980
169,1020188
170,1018459
171,1019997
172,1020160
173,1020183
174,1002674
175,1021575
27,1020117
176,1020118
177,1020119
178,1020184
179,1009034
180,1019810
181,1021202
182,1012038
183,1019772
183,1021435
184,1021294
185,1021655
186,1011930
187,1018359
188,1008450
189,1006651
190,1019417
191,1021269
192,1008322
193,1021213
194,1020071
195,1020074
196,1012093
197,1021740
198,1008276
199,1019159
200,1021242
201,1012484
202,1019842
203,1021362
203,1018734
59,1021226
204,1019907
205,1019618
206,1020142
206,1020141
207,1020058
208,1020057
207,1020056
209,1019225
210,1021267
211,1021564
212,1018886
213,1017995
214,1021741
215,1011689
216,1005834
217,1019881
218,1004754
219,1008606
220,1021310
221,1020128
221,1020129
222,1020127
223,1001763
224,1019104
225,1008409
226,1021237
227,1004360
228,1021653
229,1019141
19,1005250
230,1021199
60,1019717
231,1004255
232,1017956
233,1017930
234,1000303
235,1021433
236,1021420
237,1006460
238,1005940
238,1005941
238,1019206
238,1005943
239,1002106
239,1019061
240,1000579
241,1019840
242,1021441
243,1019110
244,1019741
245,1019704
246,1018381
247,1019823
248,1019763
249,1000549
250,1002808
251,1019474
252,1018969
197,1019821
253,1020135
254,1020137
255,1021232
256,1001290
65,1000210
65,1009656
257,1018196
257,1019790
258,1010758
248,1019483
248,1019199
259,1020124
260,1011003
201,1021541
261,1019592
262,1019042
263,1012030
263,1021396
264,1006766
265,1018190
266,1021639
267,1012666
268,1008959
269,1021691
270,1018629
271,1010975
272,1004382
192,1018221
273,1000368
274,1019530
275,1019529
274,1019531
274,1019258
276,1019325
277,1019296
278,1012552
279,1009993
280,1019130
281,1021330
281,1021331
59,1021227
282,1019260
282,1019261
282,1019262
283,1002470
284,1021391
285,1012365
286,1001869
287,1021346
288,1019701
288,1019702
289,1020109
290,1021387
291,1019539
292,1021408
293,1004516
294,1019163
295,1012505
296,1018157
297,1019880
298,1012254
299,1019100
300,1021457
301,1018945
302,1019970
303,1021570
304,1012296
305,1011103
306,1002536
307,1020061
308,1018416
309,1019308
310,1020191
311,1021591
312,1021649
87,1007255
313,1003628
220,1021318
314,1021261
315,1018958
316,1019458
317,1018816
318,1019742
319,1019439
320,1019964
321,1018706
322,1020111
323,1003046
186,1009829
324,1009894
325,1021296
326,1010954
327,1016793
328,1010969
329,1010972
330,1010958
331,1016792
332,1009895
325,1010982
333,1010960
334,1016867
335,1019667
336,1009043
337,1003643
338,1020064
118,1020000
118,1020001
183,1019370
221,1019944
263,1021401
