0,1018261
1,1009994
2,1000709
3,1019956
4,1009959
5,1004950
6,1019938
5,1021607
5,1018965
7,1009004
8,1019473
9,1010487
10,1019695
4,1021442
11,1019676
11,1019351
11,1019847
12,1008961
2,1019203
13,1012233
12,1005258
7,1008054
7,1008612
14,1018304
15,1004070
16,1021689
17,1019371
18,1021578
19,1000519
20,1019113
10,1021464
21,1021597
22,1019831
22,1019832
16,1012389
3,1020150
11,1021309
23,1011171
24,1003563
13,1019438
25,1012157
8,1005944
26,1019647
27,1020084
5,1003516
28,1020060
9,1019484
20,1019096
21,1018934
5,1019350
21,1000431
29,1021359
29,1021733
29,1021732
0,1019662
29,1019904
18,1019222
7,1019495
24,1020068
28,1009810
16,1021627
30,1001245
22,1002984
4,1005086
24,1018033
24,1018032
31,1021450
28,1018330
3,1021225
8,1019789
19,1021329
18,1000559
14,1021534
17,1019396
32,1019126
15,1021528
15,1021530
15,1021529
17,1019044
21,1019076
8,1021338
26,1021521
33,1012081
3,1021582
2,1001604
24,1020029
15,1003335
1,1019871
14,1000436
5,1021540
17,1021265
6,1021443
14,1019617
1,1019874
27,1020102
14,1018735
1,1019875
27,1020097
23,1021630
34,1019853
2,1019400
35,1010607
22,1011902
6,1021363
8,1008140
19,1002064
18,1011363
20,1001316
3,1001533
1,1018644
30,1021403
36,1005183
4,1019005
33,1021628
37,1019168
37,1019169
5,1019967
38,1021322
35,1010406
11,1012494
3,1020196
4,1019765
3,1005949
20,1019338
20,1019339
28,1019591
11,1021508
39,1011037
2,1012163
11,1011829
17,1018396
17,1018563
4,1019932
27,1020098
4,1019372
17,1019440
35,1018092
31,1018313
31,1018316
27,1020101
23,1006833
18,1019318
9,1019693
39,1018394
25,1001526
35,1019165
27,1020096
27,1020099
6,1019205
14,1021248
28,1018227
0,1002407
0,1011075
27,1020113
8,1018556
2,1019146
40,1018756
28,1005483
29,1019905
9,1019257
28,1019984
4,1019794
16,1019527
28,1021210
18,1021736
7,1018891
17,1021515
19,1021262
29,1019906
17,1019727
21,1017968
33,1008607
11,1021311
9,1019218
33,1008953
3,1000843
9,1019492
41,1021524
0,1019965
29,1021728
37,1002567
25,1001362
14,1021238
17,1021614
27,1020089
7,1004927
3,1019922
3,1019978
0,1018263
21,1019980
3,1020188
35,1018459
3,1019997
3,1020160
3,1020183
10,1002674
3,1021575
27,1020117
27,1020118
27,1020119
3,1020184
28,1009034
4,1019810
19,1021202
3,1012038
6,1019772
4,1021435
7,1021294
18,1021655
38,1011930
42,1018359
3,1008450
8,1006651
26,1019417
43,1021269
18,1008322
44,1021213
27,1020071
27,1020074
28,1012093
29,1021740
43,1008276
9,1019159
24,1021242
16,1012484
43,1019842
4,1021362
14,1018734
3,1021226
29,1019907
8,1019618
3,1020142
3,1020141
3,1020058
3,1020057
3,1020056
31,1019225
0,1021267
0,1021564
36,1018886
30,1017995
29,1021741
43,1011689
28,1005834
1,1019881
0,1004754
9,1008606
11,1021310
3,1020128
3,1020129
3,1020127
9,1001763
43,1019104
21,1008409
24,1021237
9,1004360
7,1021653
26,1019141
12,1005250
3,1021199
37,1019717
15,1004255
28,1017956
11,1017930
20,1000303
4,1021433
6,1021420
20,1006460
32,1005940
32,1005941
32,1019206
32,1005943
3,1002106
34,1019061
19,1000579
8,1019840
22,1021441
14,1019110
43,1019741
42,1019704
19,1018381
19,1019823
4,1019763
37,1000549
35,1002808
11,1019474
29,1018969
29,1019821
3,1020135
3,1020137
8,1021232
32,1001290
15,1000210
15,1009656
13,1018196
18,1019790
3,1010758
1,1019483
22,1019199
3,1020124
14,1011003
16,1021541
45,1019592
32,1019042
26,1012030
30,1021396
16,1006766
23,1018190
16,1021639
14,1012666
15,1008959
16,1021691
3,1018629
37,1010975
22,1004382
24,1018221
21,1000368
4,1019530
4,1019529
4,1019531
4,1019258
32,1019325
27,1019296
14,1012552
1,1009993
46,1019130
17,1021330
17,1021331
3,1021227
10,1019260
10,1019261
10,1019262
4,1002470
30,1021391
35,1012365
5,1001869
3,1021346
17,1019701
17,1019702
27,1020109
17,1021387
4,1019539
30,1021408
32,1004516
30,1019163
21,1012505
23,1018157
1,1019880
20,1012254
40,1019100
18,1021457
6,1018945
24,1019970
23,1021570
21,1012296
5,1011103
3,1002536
22,1020061
10,1018416
19,1019308
7,1020191
8,1021591
14,1021649
8,1007255
6,1003628
11,1021318
17,1021261
11,1018958
6,1019458
24,1018816
21,1019742
15,1019439
31,1019964
28,1018706
9,1020111
21,1003046
34,1009829
19,1009894
19,1021296
19,1010954
19,1016793
19,1010969
19,1010972
19,1010958
19,1016792
19,1009895
19,1010982
19,1010960
11,1016867
7,1019667
6,1009043
21,1003643
3,1020064
5,1020000
5,1020001
14,1019370
3,1019944
30,1021401
